Year,Period,PeriodNo,Price,Crop,ObjectId
2021,Weekly,52,,"Wheat, Special Purpose (Low Vomi)",2088
2021,Weekly,42,425.12808,"Wheat, Northern Hard Red",2089
2021,Monthly,2,263.865,"Corn, #2",2090
2021,Weekly,38,351.2344,"Wheat, Special Purpose (Low Vomi)",2091
2021,Weekly,27,831.57512,"Canola, #1CR",2092
2021,Weekly,52,,"Wheat, Western Red Spring",2093
2021,Weekly,42,408.96072,"Wheat, Red Winter",2094
2021,Weekly,46,587.904,"Peas, #2 Yellow",2095
2021,Monthly,2,797.2975,"Flaxseed, #1CW",2096
2021,Weekly,38,398.30496,"Wheat, Western Red Spring",2097
2021,Weekly,27,281.08752,"Corn, #2",2098
2021,Monthly,1,226.0925,"Barley, #1CW",2099
2021,Weekly,42,378.422,"Wheat, Special Purpose (Low Vomi)",2100
2021,Weekly,46,538.2996,Soybeans,2101
2021,Monthly,2,280.4425,"Oats, #2CW",2102
2021,Weekly,39,361.9284,"Barley, #1CW",2103
2021,Weekly,34,360.052,"Wheat, Special Purpose (Low Vomi)",2104
2021,Weekly,27,737.75632,"Flaxseed, #1CW",2105
2021,Monthly,1,438.3333333,"Canola Meal, 34%, Altona",2106
2021,Weekly,42,436.51872,"Wheat, Western Red Spring",2107
2021,Weekly,46,,"Soymeal, 46%, Wpg",2108
2021,Monthly,2,350.5375,"Peas, #2 Yellow",2109
2021,Weekly,39,,"Canola Meal, 34%, Altona",2110
2021,Weekly,34,398.6724,"Wheat, Western Red Spring",2111
2021,Weekly,27,266.50062,"Oats, #2CW",2112
2021,Monthly,1,632.39,"Canola, #1CR",2113
2021,Weekly,43,377.0853,"Barley, #1CW",2114
2021,Weekly,46,437.62104,"Wheat, Northern Hard Red",2115
2021,Monthly,2,557.4075,Soybeans,2116
2021,Weekly,39,891.09932,"Canola, #1CR",2117
2021,Weekly,35,337.5855,"Barley, #1CW",2118
2021,Weekly,27,331.79832,"Peas, #2 Yellow",2119
2021,Monthly,1,243.5875,"Corn, #2",2120
2021,Weekly,43,368,"Canola Meal, 34%, Altona",2121
2021,Weekly,46,428.80248,"Wheat, Red Winter",2122
2021,Monthly,2,,"Soymeal, 46%, Wpg",2123
2021,Weekly,39,301.55888,"Corn, #2",2124
2021,Weekly,35,350,"Canola Meal, 34%, Altona",2125
2021,Weekly,27,511.47648,Soybeans,2126
2021,Monthly,1,722.205,"Flaxseed, #1CW",2127
2021,Weekly,43,958.56008,"Canola, #1CR",2128
2021,Weekly,46,401.9356,"Wheat, Special Purpose (Low Vomi)",2129
2021,Monthly,2,268.5075,"Wheat, Northern Hard Red",2130
2021,Monthly,2,260.6075,"Wheat, Red Winter",2131
2021,Monthly,2,265.905,"Wheat, Special Purpose (Low Vomi)",2132
2021,Monthly,2,271.5375,"Wheat, Western Red Spring",2133
2021,Monthly,3,264.9,"Barley, #1CW",2134
2021,Monthly,3,419.25,"Canola Meal, 34%, Altona",2135
2021,Monthly,3,752.1,"Canola, #1CR",2136
2021,Monthly,3,273.4075,"Corn, #2",2137
2021,Monthly,3,815.8025,"Flaxseed, #1CW",2138
2021,Monthly,3,278.0075,"Oats, #2CW",2139
2021,Monthly,3,359.2675,"Peas, #2 Yellow",2140
2021,Monthly,3,576.2375,Soybeans,2141
2021,Monthly,3,,"Soymeal, 46%, Wpg",2142
2021,Monthly,3,267.4975,"Wheat, Northern Hard Red",2143
2021,Monthly,3,258.9233333,"Wheat, Red Winter",2144
2021,Monthly,3,266.365,"Wheat, Special Purpose (Low Vomi)",2145
2021,Monthly,3,271.355,"Wheat, Western Red Spring",2146
2021,Monthly,4,256.566,"Barley, #1CW",2147
2021,Monthly,4,426,"Canola Meal, 34%, Altona",2148
2021,Monthly,4,792.686,"Canola, #1CR",2149
2021,Monthly,4,293.45,"Corn, #2",2150
2021,Monthly,4,791.77,"Flaxseed, #1CW",2151
2021,Monthly,4,273.244,"Oats, #2CW",2152
2021,Monthly,4,345.762,"Peas, #2 Yellow",2153
2021,Monthly,4,601.426,Soybeans,2154
2021,Monthly,4,,"Soymeal, 46%, Wpg",2155
2021,Monthly,4,288.956,"Wheat, Northern Hard Red",2156
2021,Monthly,4,276.83,"Wheat, Red Winter",2157
2021,Monthly,4,280.476,"Wheat, Special Purpose (Low Vomi)",2158
2021,Monthly,4,292.778,"Wheat, Western Red Spring",2159
2021,Monthly,5,277.5325,"Barley, #1CW",2160
2021,Monthly,5,431.5,"Canola Meal, 34%, Altona",2161
2021,Monthly,5,863.7625,"Canola, #1CR",2162
2021,Monthly,5,318.0925,"Corn, #2",2163
2021,Monthly,5,807.0425,"Flaxseed, #1CW",2164
2021,Monthly,5,266.1775,"Oats, #2CW",2165
2021,Monthly,5,343.56,"Peas, #2 Yellow",2166
2021,Monthly,5,626.9425,Soybeans,2167
2021,Monthly,5,,"Soymeal, 46%, Wpg",2168
2021,Monthly,5,299.1875,"Wheat, Northern Hard Red",2169
2021,Monthly,5,278.2766667,"Wheat, Red Winter",2170
2021,Monthly,5,288.225,"Wheat, Special Purpose (Low Vomi)",2171
2021,Monthly,5,308.925,"Wheat, Western Red Spring",2172
2021,Monthly,6,278.7951,"Barley, #1CW",2173
2021,Weekly,46,449.01168,"Wheat, Western Red Spring",2174
2021,Weekly,27,,"Soymeal, 46%, Wpg",2175
2021,Weekly,43,313.36928,"Corn, #2",2176
2021,Weekly,35,887.57196,"Canola, #1CR",2177
2021,Monthly,1,275.09,"Oats, #2CW",2178
2021,Weekly,47,377.0853,"Barley, #1CW",2179
2021,Weekly,27,332.90064,"Wheat, Northern Hard Red",2180
2021,Weekly,43,1442.8372,"Flaxseed, #1CW",2181
2021,Weekly,35,299.59048,"Corn, #2",2182
2021,Monthly,1,324.91,"Peas, #2 Yellow",2183
2021,Weekly,47,398,"Canola Meal, 34%, Altona",2184
2021,Weekly,39,1226.70688,"Flaxseed, #1CW",2185
2021,Weekly,27,307.91472,"Wheat, Red Winter",2186
2021,Weekly,43,536.24334,"Oats, #2CW",2187
2021,Weekly,35,905.464,"Flaxseed, #1CW",2188
2021,Monthly,1,540.23,Soybeans,2189
2021,Weekly,47,1015.87968,"Canola, #1CR",2190
2021,Weekly,39,443.51928,"Oats, #2CW",2191
2021,Weekly,27,304.5746,"Wheat, Special Purpose (Low Vomi)",2192
2021,Weekly,43,568.42968,"Peas, #2 Yellow",2193
2021,Weekly,35,380.62254,"Oats, #2CW",2194
2021,Monthly,1,,"Soymeal, 46%, Wpg",2195
2021,Weekly,47,321.24288,"Corn, #2",2196
2021,Weekly,39,515.51832,"Peas, #2 Yellow",2197
2021,Weekly,27,339.882,"Wheat, Western Red Spring",2198
2021,Weekly,43,539.03448,Soybeans,2199
2021,Weekly,35,482.44872,"Peas, #2 Yellow",2200
2021,Monthly,1,257.025,"Wheat, Northern Hard Red",2201
2021,Weekly,47,1274.73584,"Flaxseed, #1CW",2202
2021,Weekly,39,543.8112,Soybeans,2203
2021,Weekly,28,293.0334,"Barley, #1CW",2204
2021,Weekly,43,,"Soymeal, 46%, Wpg",2205
2021,Weekly,35,521.7648,Soybeans,2206
2021,Monthly,1,256.5933333,"Wheat, Red Winter",2207
2021,Weekly,47,588.11694,"Oats, #2CW",2208
2021,Weekly,39,,"Soymeal, 46%, Wpg",2209
2021,Weekly,28,368,"Canola Meal, 34%, Altona",2210
2021,Weekly,43,446.07216,"Wheat, Northern Hard Red",2211
2021,Weekly,35,,"Soymeal, 46%, Wpg",2212
2021,Monthly,1,247.7175,"Wheat, Special Purpose (Low Vomi)",2213
2021,Weekly,47,590.84352,"Peas, #2 Yellow",2214
2021,Weekly,47,536.4624,Soybeans,2215
2021,Weekly,47,,"Soymeal, 46%, Wpg",2216
2021,Weekly,47,458.19768,"Wheat, Northern Hard Red",2217
2021,Weekly,47,448.2768,"Wheat, Red Winter",2218
2021,Weekly,47,418.4686,"Wheat, Special Purpose (Low Vomi)",2219
2021,Weekly,47,467.38368,"Wheat, Western Red Spring",2220
2021,Weekly,48,394.5387,"Barley, #1CW",2221
2021,Weekly,48,409,"Canola Meal, 34%, Altona",2222
2021,Weekly,48,1003.093,"Canola, #1CR",2223
2021,Weekly,48,321.63656,"Corn, #2",2224
2021,Weekly,48,1254.26448,"Flaxseed, #1CW",2225
2021,Weekly,48,615.999,"Oats, #2CW",2226
2021,Weekly,48,613.6248,"Peas, #2 Yellow",2227
2021,Weekly,48,543.44376,Soybeans,2228
2021,Weekly,48,,"Soymeal, 46%, Wpg",2229
2021,Weekly,48,450.84888,"Wheat, Northern Hard Red",2230
2021,Weekly,48,447.54192,"Wheat, Red Winter",2231
2021,Weekly,48,416.6316,"Wheat, Special Purpose (Low Vomi)",2232
2021,Weekly,48,463.34184,"Wheat, Western Red Spring",2233
2021,Weekly,49,395.4573,"Barley, #1CW",2234
2021,Weekly,49,418,"Canola Meal, 34%, Altona",2235
2021,Weekly,49,994.2746,"Canola, #1CR",2236
2021,Weekly,49,324.39232,"Corn, #2",2237
2021,Weekly,49,1254.65816,"Flaxseed, #1CW",2238
2021,Weekly,49,632.2095,"Oats, #2CW",2239
2021,Weekly,49,609.58296,"Peas, #2 Yellow",2240
2021,Weekly,49,535.36008,Soybeans,2241
2021,Weekly,49,,"Soymeal, 46%, Wpg",2242
2021,Weekly,49,447.17448,"Wheat, Northern Hard Red",2243
2021,Weekly,49,446.4396,"Wheat, Red Winter",2244
2021,Weekly,49,418.1012,"Wheat, Special Purpose (Low Vomi)",2245
2021,Weekly,49,457.4628,"Wheat, Western Red Spring",2246
2021,Weekly,50,400.9689,"Barley, #1CW",2247
2021,Weekly,50,431,"Canola Meal, 34%, Altona",2248
2021,Weekly,50,996.03828,"Canola, #1CR",2249
2021,Weekly,39,393.1608,"Wheat, Northern Hard Red",2250
2021,Monthly,1,262.7175,"Wheat, Western Red Spring",2251
2021,Weekly,35,382.1376,"Wheat, Northern Hard Red",2252
2021,Weekly,28,918.87728,"Canola, #1CR",2253
2021,Weekly,43,429.53736,"Wheat, Red Winter",2254
2021,Weekly,39,387.6492,"Wheat, Red Winter",2255
2021,Monthly,2,254.91,"Barley, #1CW",2256
2021,Weekly,35,364.50048,"Wheat, Red Winter",2257
2021,Weekly,28,292.50424,"Corn, #2",2258
2021,Weekly,43,389.0766,"Wheat, Special Purpose (Low Vomi)",2259
2021,Weekly,39,356.7454,"Wheat, Special Purpose (Low Vomi)",2260
2021,Monthly,2,425,"Canola Meal, 34%, Altona",2261
2021,Weekly,35,351.2344,"Wheat, Special Purpose (Low Vomi)",2262
2021,Weekly,28,898.77144,"Flaxseed, #1CW",2263
2021,Weekly,43,450.114,"Wheat, Western Red Spring",2264
2021,Weekly,39,403.81656,"Wheat, Western Red Spring",2265
2021,Monthly,2,685.5225,"Canola, #1CR",2266
2021,Weekly,35,388.75152,"Wheat, Western Red Spring",2267
2021,Weekly,28,287.89848,"Oats, #2CW",2268
2021,Weekly,44,378.4632,"Barley, #1CW",2269
2021,Weekly,40,362.847,"Barley, #1CW",2270
2021,Weekly,36,358.254,"Barley, #1CW",2271
2021,Weekly,28,329.59368,"Peas, #2 Yellow",2272
2021,Weekly,44,368,"Canola Meal, 34%, Altona",2273
2021,Weekly,40,350,"Canola Meal, 34%, Altona",2274
2021,Weekly,36,350,"Canola Meal, 34%, Altona",2275
2021,Weekly,28,570.26688,Soybeans,2276
2021,Weekly,44,975.31504,"Canola, #1CR",2277
2021,Weekly,40,916.67268,"Canola, #1CR",2278
2021,Weekly,36,854.94388,"Canola, #1CR",2279
2021,Weekly,28,,"Soymeal, 46%, Wpg",2280
2021,Weekly,44,310.61352,"Corn, #2",2281
2021,Weekly,40,312.18824,"Corn, #2",2282
2021,Weekly,36,301.55888,"Corn, #2",2283
2021,Weekly,28,378.4632,"Wheat, Northern Hard Red",2284
2021,Weekly,44,1429.84576,"Flaxseed, #1CW",2285
2021,Weekly,40,1414.88592,"Flaxseed, #1CW",2286
2021,Weekly,36,947.58776,"Flaxseed, #1CW",2287
2021,Weekly,28,370.74696,"Wheat, Red Winter",2288
2021,Weekly,44,541.4307,"Oats, #2CW",2289
2021,Weekly,40,488.26026,"Oats, #2CW",2290
2021,Weekly,36,374.13834,"Oats, #2CW",2291
2021,Weekly,28,327.7208,"Wheat, Special Purpose (Low Vomi)",2292
2021,Weekly,44,575.41104,"Peas, #2 Yellow",2293
2021,Weekly,40,530.21592,"Peas, #2 Yellow",2294
2021,Weekly,36,519.19272,"Peas, #2 Yellow",2295
2021,Weekly,28,381.03528,"Wheat, Western Red Spring",2296
2021,Weekly,29,306.8124,"Barley, #1CW",2297
2021,Weekly,29,368,"Canola Meal, 34%, Altona",2298
2021,Weekly,29,879.19448,"Canola, #1CR",2299
2021,Weekly,29,308.25144,"Corn, #2",2300
2021,Weekly,29,,"Flaxseed, #1CW",2301
2021,Weekly,29,319.02264,"Oats, #2CW",2302
2021,Weekly,29,335.84016,"Peas, #2 Yellow",2303
2021,Weekly,29,554.8344,Soybeans,2304
2021,Weekly,29,,"Soymeal, 46%, Wpg",2305
2021,Weekly,29,365.23536,"Wheat, Northern Hard Red",2306
2021,Weekly,29,358.62144,"Wheat, Red Winter",2307
2021,Weekly,29,342.7842,"Wheat, Special Purpose (Low Vomi)",2308
2021,Weekly,29,370.37952,"Wheat, Western Red Spring",2309
2021,Weekly,30,308.1903,"Barley, #1CW",2310
2021,Weekly,30,355,"Canola Meal, 34%, Altona",2311
2021,Weekly,30,857.14848,"Canola, #1CR",2312
2021,Weekly,30,301.95256,"Corn, #2",2313
2021,Weekly,30,800.74512,"Flaxseed, #1CW",2314
2021,Weekly,30,303.46056,"Oats, #2CW",2315
2021,Weekly,30,366.70512,"Peas, #2 Yellow",2316
2021,Weekly,30,551.52744,Soybeans,2317
2021,Weekly,30,,"Soymeal, 46%, Wpg",2318
2021,Weekly,30,373.31904,"Wheat, Northern Hard Red",2319
2021,Weekly,30,349.068,"Wheat, Red Winter",2320
2021,Weekly,30,330.2926,"Wheat, Special Purpose (Low Vomi)",2321
2021,Weekly,30,373.68648,"Wheat, Western Red Spring",2322
2021,Weekly,36,535.72752,Soybeans,2323
2021,Weekly,44,524.33688,Soybeans,2324
2021,Weekly,40,544.54608,Soybeans,2325
2021,Weekly,36,,"Soymeal, 46%, Wpg",2326
2021,Weekly,44,,"Soymeal, 46%, Wpg",2327
2021,Weekly,40,,"Soymeal, 46%, Wpg",2328
2021,Weekly,36,375.15624,"Wheat, Northern Hard Red",2329
2021,Weekly,44,428.43504,"Wheat, Northern Hard Red",2330
2021,Weekly,40,407.8584,"Wheat, Northern Hard Red",2331
2021,Weekly,36,360.0912,"Wheat, Red Winter",2332
2021,Weekly,44,426.2304,"Wheat, Red Winter",2333
2021,Weekly,40,399.77472,"Wheat, Red Winter",2334
2021,Weekly,36,358.5824,"Wheat, Special Purpose (Low Vomi)",2335
2021,Weekly,44,393.8528,"Wheat, Special Purpose (Low Vomi)",2336
2021,Weekly,40,369.9718,"Wheat, Special Purpose (Low Vomi)",2337
2021,Weekly,36,382.1376,"Wheat, Western Red Spring",2338
2021,Weekly,44,439.0908,"Wheat, Western Red Spring",2339
2021,Weekly,40,412.63512,"Wheat, Western Red Spring",2340
2021,Weekly,37,353.661,"Barley, #1CW",2341
2021,Weekly,45,381.219,"Barley, #1CW",2342
2021,Weekly,41,374.3295,"Barley, #1CW",2343
2021,Weekly,37,355,"Canola Meal, 34%, Altona",2344
2021,Weekly,45,392,"Canola Meal, 34%, Altona",2345
2021,Weekly,41,353,"Canola Meal, 34%, Altona",2346
2021,Weekly,37,868.6124,"Canola, #1CR",2347
2021,Weekly,45,1001.77024,"Canola, #1CR",2348
2021,Weekly,41,908.73612,"Canola, #1CR",2349
2021,Weekly,37,307.46408,"Corn, #2",2350
2021,Weekly,45,322.42392,"Corn, #2",2351
2021,Weekly,41,296.44104,"Corn, #2",2352
2021,Weekly,37,1090.88728,"Flaxseed, #1CW",2353
2021,Weekly,45,1428.27104,"Flaxseed, #1CW",2354
2021,Weekly,41,1415.2796,"Flaxseed, #1CW",2355
2021,Weekly,37,390.99726,"Oats, #2CW",2356
2021,Weekly,45,569.96118,"Oats, #2CW",2357
2021,Weekly,41,496.68972,"Oats, #2CW",2358
2021,Weekly,37,509.27184,"Peas, #2 Yellow",2359
2021,Weekly,45,589.00632,"Peas, #2 Yellow",2360
2021,Weekly,41,534.99264,"Peas, #2 Yellow",2361
2021,Weekly,37,544.54608,Soybeans,2362
2021,Weekly,45,525.07176,Soybeans,2363
2021,Weekly,41,531.31824,Soybeans,2364
2021,Weekly,37,,"Soymeal, 46%, Wpg",2365
2021,Weekly,45,,"Soymeal, 46%, Wpg",2366
2021,Weekly,41,,"Soymeal, 46%, Wpg",2367
2021,Weekly,37,385.07712,"Wheat, Northern Hard Red",2368
2021,Weekly,45,439.0908,"Wheat, Northern Hard Red",2369
2021,Weekly,41,410.06304,"Wheat, Northern Hard Red",2370
2021,Weekly,37,370.37952,"Wheat, Red Winter",2371
2021,Weekly,45,433.5792,"Wheat, Red Winter",2372
2021,Weekly,41,395.36544,"Wheat, Red Winter",2373
2021,Weekly,37,356.7454,"Wheat, Special Purpose (Low Vomi)",2374
2021,Weekly,45,398.629,"Wheat, Special Purpose (Low Vomi)",2375
2021,Weekly,41,370.7066,"Wheat, Special Purpose (Low Vomi)",2376
2021,Weekly,37,391.69104,"Wheat, Western Red Spring",2377
2021,Weekly,45,453.7884,"Wheat, Western Red Spring",2378
2021,Weekly,41,418.14672,"Wheat, Western Red Spring",2379
2021,Weekly,42,371.1144,"Barley, #1CW",2380
2021,Weekly,42,360,"Canola Meal, 34%, Altona",2381
2021,Weekly,42,928.57752,"Canola, #1CR",2382
2021,Weekly,42,305.102,"Corn, #2",2383
2021,Weekly,42,1438.9004,"Flaxseed, #1CW",2384
2021,Weekly,42,507.71286,"Oats, #2CW",2385
2021,Weekly,42,580.5552,"Peas, #2 Yellow",2386
2021,Weekly,38,362.847,"Barley, #1CW",2387
2021,Weekly,46,377.5446,"Barley, #1CW",2388
2021,Weekly,38,350,"Canola Meal, 34%, Altona",2389
2021,Weekly,46,415,"Canola Meal, 34%, Altona",2390
2021,Weekly,38,876.54896,"Canola, #1CR",2391
2021,Weekly,46,1000.00656,"Canola, #1CR",2392
2021,Weekly,38,295.26,"Corn, #2",2393
2021,Weekly,46,316.9124,"Corn, #2",2394
2021,Weekly,38,1272.76744,"Flaxseed, #1CW",2395
2021,Weekly,46,1309.77336,"Flaxseed, #1CW",2396
2021,Weekly,38,441.57402,"Oats, #2CW",2397
2021,Weekly,38,483.1836,"Peas, #2 Yellow",2398
2021,Weekly,38,552.26232,Soybeans,2399
2021,Weekly,38,,"Soymeal, 46%, Wpg",2400
2021,Monthly,6,375.5,"Canola Meal, 34%, Altona",2401
2021,Monthly,6,794.31738,"Canola, #1CR",2402
2021,Monthly,6,312.38508,"Corn, #2",2403
2021,Monthly,6,866.48968,"Flaxseed, #1CW",2404
2021,Monthly,6,259.04379,"Oats, #2CW",2405
2021,Monthly,6,313.61004,"Peas, #2 Yellow",2406
2021,Monthly,6,552.62976,Soybeans,2407
2021,Monthly,6,,"Soymeal, 46%, Wpg",2408
2021,Monthly,6,320.5914,"Wheat, Northern Hard Red",2409
2021,Monthly,6,317.00886,"Wheat, Red Winter",2410
2021,Monthly,6,300.7169,"Wheat, Special Purpose (Low Vomi)",2411
2021,Monthly,6,327.29718,"Wheat, Western Red Spring",2412
2021,Monthly,7,293.0334,"Barley, #1CW",2413
2021,Monthly,7,360.25,"Canola Meal, 34%, Altona",2414
2021,Monthly,7,864.996856,"Canola, #1CR",2415
2021,Monthly,7,295.889888,"Corn, #2",2416
2021,Monthly,7,801.23722,"Flaxseed, #1CW",2417
2021,Monthly,7,287.89848,"Oats, #2CW",2418
2021,Monthly,7,339.14712,"Peas, #2 Yellow",2419
2021,Monthly,7,541.386096,Soybeans,2420
2021,Monthly,7,,"Soymeal, 46%, Wpg",2421
2021,Monthly,7,357.15168,"Wheat, Northern Hard Red",2422
2021,Monthly,7,344.144304,"Wheat, Red Winter",2423
2021,Monthly,7,326.03076,"Wheat, Special Purpose (Low Vomi)",2424
2021,Monthly,7,361.19352,"Wheat, Western Red Spring",2425
2021,Monthly,8,336.43725,"Barley, #1CW",2426
2021,Monthly,8,360.5,"Canola Meal, 34%, Altona",2427
2021,Monthly,8,883.82414,"Canola, #1CR",2428
2021,Monthly,8,310.12142,"Corn, #2",2429
2021,Monthly,8,833.6174,"Flaxseed, #1CW",2430
2021,Monthly,8,346.58049,"Oats, #2CW",2431
2021,Monthly,8,448.91982,"Peas, #2 Yellow",2432
2021,Monthly,8,549.96582,Soybeans,2433
2021,Monthly,8,,"Soymeal, 46%, Wpg",2434
2021,Monthly,8,385.07712,"Wheat, Northern Hard Red",2435
2021,Monthly,8,365.78652,"Wheat, Red Winter",2436
2021,Monthly,8,335.9873,"Wheat, Special Purpose (Low Vomi)",2437
2021,Monthly,8,390.58872,"Wheat, Western Red Spring",2438
2021,Monthly,9,353.086875,"Barley, #1CW",2439
2021,Monthly,9,351.25,"Canola Meal, 34%, Altona",2440
2021,Monthly,9,871.9193,"Canola, #1CR",2441
2021,Monthly,9,300.96836,"Corn, #2",2442
2021,Monthly,9,1054.17662,"Flaxseed, #1CW",2443
2021,Monthly,9,396.83304,"Oats, #2CW",2444
2021,Monthly,9,498.52422,"Peas, #2 Yellow",2445
2021,Monthly,9,538.57518,Soybeans,2446
2021,Monthly,9,,"Soymeal, 46%, Wpg",2447
2021,Monthly,9,382.41318,"Wheat, Northern Hard Red",2448
2021,Monthly,9,368.54232,"Wheat, Red Winter",2449
2021,Monthly,9,354.44915,"Wheat, Special Purpose (Low Vomi)",2450
2020,Weekly,13,524.38176,"Flaxseed, #1CW",2451
2020,Weekly,13,230.1891,"Oats, #2CW",2452
2020,Weekly,13,,"Peas, #2 Yellow",2453
2020,Weekly,13,363.7656,Soybeans,2454
2020,Weekly,13,536,"Soymeal, 46%, Wpg",2455
2020,Weekly,13,239.57088,"Wheat, Northern Hard Red",2456
2020,Weekly,13,211.64544,"Wheat, Red Winter",2457
2020,Weekly,13,194.3546,"Wheat, Special Purpose (Low Vomi)",2458
2020,Weekly,13,241.40808,"Wheat, Western Red Spring",2459
2020,Weekly,14,186.9351,"Barley, #1CW",2460
2020,Weekly,21,190.6095,"Barley, #1CW",2461
2021,Monthly,9,390.22128,"Wheat, Western Red Spring",2462
2020,Weekly,5,452,"Soymeal, 46%, Wpg",2463
2020,Weekly,14,,"Canola Meal, 34%, Altona",2464
2020,Weekly,14,437.39264,"Canola, #1CR",2465
2020,Weekly,14,166.13296,"Corn, #2",2466
2020,Weekly,14,531.07432,"Flaxseed, #1CW",2467
2020,Weekly,14,234.07962,"Oats, #2CW",2468
2020,Weekly,14,,"Peas, #2 Yellow",2469
2020,Weekly,14,371.84928,Soybeans,2470
2020,Weekly,14,513,"Soymeal, 46%, Wpg",2471
2020,Weekly,14,231.4872,"Wheat, Northern Hard Red",2472
2020,Weekly,14,224.1384,"Wheat, Red Winter",2473
2020,Weekly,14,193.6198,"Wheat, Special Purpose (Low Vomi)",2474
2020,Weekly,14,239.93832,"Wheat, Western Red Spring",2475
2020,Weekly,15,186.0165,"Barley, #1CW",2476
2020,Weekly,15,306,"Canola Meal, 34%, Altona",2477
2020,Weekly,15,439.15632,"Canola, #1CR",2478
2020,Weekly,15,161.80248,"Corn, #2",2479
2020,Weekly,15,534.22376,"Flaxseed, #1CW",2480
2020,Weekly,15,242.50908,"Oats, #2CW",2481
2020,Weekly,15,,"Peas, #2 Yellow",2482
2020,Weekly,15,364.13304,Soybeans,2483
2020,Weekly,15,487,"Soymeal, 46%, Wpg",2484
2020,Weekly,15,235.89648,"Wheat, Northern Hard Red",2485
2020,Weekly,15,231.85464,"Wheat, Red Winter",2486
2020,Weekly,15,203.5396,"Wheat, Special Purpose (Low Vomi)",2487
2020,Weekly,15,238.836,"Wheat, Western Red Spring",2488
2020,Weekly,16,186.0165,"Barley, #1CW",2489
2020,Weekly,16,,"Canola Meal, 34%, Altona",2490
2020,Weekly,16,431.66068,"Canola, #1CR",2491
2020,Weekly,16,161.80248,"Corn, #2",2492
2020,Weekly,16,538.55424,"Flaxseed, #1CW",2493
2020,Weekly,16,243.1575,"Oats, #2CW",2494
2020,Weekly,16,246.55224,"Peas, #2 Yellow",2495
2020,Weekly,16,355.31448,Soybeans,2496
2020,Weekly,16,487,"Soymeal, 46%, Wpg",2497
2020,Weekly,16,230.01744,"Wheat, Northern Hard Red",2498
2020,Weekly,16,225.60816,"Wheat, Red Winter",2499
2020,Weekly,16,202.07,"Wheat, Special Purpose (Low Vomi)",2500
2020,Weekly,16,236.26392,"Wheat, Western Red Spring",2501
2020,Weekly,17,186.0165,"Barley, #1CW",2502
2020,Weekly,17,,"Canola Meal, 34%, Altona",2503
2020,Weekly,1,217.89192,"Wheat, Red Winter",2504
2020,Weekly,21,,"Canola Meal, 34%, Altona",2505
2020,Weekly,21,440.92,"Canola, #1CR",2506
2020,Weekly,21,152.74784,"Corn, #2",2507
2020,Weekly,21,558.23824,"Flaxseed, #1CW",2508
2020,Weekly,21,287.25006,"Oats, #2CW",2509
2020,Weekly,21,256.84056,"Peas, #2 Yellow",2510
2020,Weekly,21,357.15168,Soybeans,2511
2020,Weekly,21,491,"Soymeal, 46%, Wpg",2512
2020,Weekly,21,230.01744,"Wheat, Northern Hard Red",2513
2020,Weekly,21,217.89192,"Wheat, Red Winter",2514
2020,Weekly,21,201.7026,"Wheat, Special Purpose (Low Vomi)",2515
2020,Weekly,21,240.6732,"Wheat, Western Red Spring",2516
2020,Weekly,22,188.7723,"Barley, #1CW",2517
2020,Weekly,22,,"Canola Meal, 34%, Altona",2518
2020,Weekly,22,436.95172,"Canola, #1CR",2519
2020,Weekly,22,157.86568,"Corn, #2",2520
2020,Weekly,22,551.54568,"Flaxseed, #1CW",2521
2020,Weekly,22,280.11744,"Oats, #2CW",2522
2020,Weekly,22,269.70096,"Peas, #2 Yellow",2523
2020,Weekly,22,357.88656,Soybeans,2524
2020,Weekly,22,484,"Soymeal, 46%, Wpg",2525
2020,Weekly,22,234.79416,"Wheat, Northern Hard Red",2526
2020,Weekly,22,,"Wheat, Red Winter",2527
2020,Weekly,22,203.1722,"Wheat, Special Purpose (Low Vomi)",2528
2020,Weekly,22,243.61272,"Wheat, Western Red Spring",2529
2020,Weekly,23,186.4758,"Barley, #1CW",2530
2020,Weekly,23,,"Canola Meal, 34%, Altona",2531
2020,Weekly,23,439.59724,"Canola, #1CR",2532
2020,Weekly,5,231.11976,"Wheat, Northern Hard Red",2533
2020,Weekly,23,159.4404,"Corn, #2",2534
2021,Monthly,10,369.46092,"Barley, #1CW",2535
2020,Weekly,1,197.2938,"Wheat, Special Purpose (Low Vomi)",2536
2020,Weekly,5,203.56176,"Wheat, Red Winter",2537
2020,Weekly,23,549.57728,"Flaxseed, #1CW",2538
2021,Monthly,10,357.75,"Canola Meal, 34%, Altona",2539
2020,Weekly,1,244.71504,"Wheat, Western Red Spring",2540
2020,Weekly,5,189.211,"Wheat, Special Purpose (Low Vomi)",2541
2020,Weekly,23,278.17218,"Oats, #2CW",2542
2021,Monthly,10,920.729144,"Canola, #1CR",2543
2020,Weekly,2,182.3421,"Barley, #1CW",2544
2020,Weekly,5,238.46856,"Wheat, Western Red Spring",2545
2020,Weekly,23,261.24984,"Peas, #2 Yellow",2546
2021,Monthly,10,305.731888,"Corn, #2",2547
2020,Weekly,2,,"Canola Meal, 34%, Altona",2548
2020,Weekly,2,449.7384,"Canola, #1CR",2549
2020,Weekly,2,178.73072,"Corn, #2",2550
2020,Weekly,2,502.72936,"Flaxseed, #1CW",2551
